"","TRANS DATE","BILLING GROSS AMT","MERCHANT NAME","CARD NUMBER","TRANS CAC CODE 1","TRANS CAC DESC 1","TRANS CAC CODE 2","TRANS CAC DESC 2","Directorate","month"
"2371",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2372",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2373",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2374",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2375",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2376",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2377",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2378",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2379",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2380",2019-11-20,450,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2381",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2382",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2383",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2384",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2385",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2386",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2387",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2388",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2389",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2390",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2391",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2392",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2393",2019-11-20,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2394",2019-11-20,-1426.44,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2395",2019-11-20,-1025.81,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2396",2019-11-22,2029.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2397",2019-11-22,3178.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2398",2019-11-22,1447.67,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2399",2019-11-22,1701.62,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2400",2019-11-22,3178.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2401",2019-11-22,-3652.14,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2402",2019-11-25,3454.54,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2403",2019-11-25,1727.27,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2404",2019-11-25,1689.27,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2405",2019-11-25,2651.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2406",2019-11-25,5596.74,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2407",2019-11-25,4487.64,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2408",2019-11-25,2245.42,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2409",2019-11-25,1764.07,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2410",2019-11-25,3216.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2411",2019-11-25,2135.52,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2412",2019-11-25,-1744.37,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2413",2019-11-25,347.86,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2414",2019-11-25,1946.97,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2415",2019-11-26,5846.84,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2416",2019-11-26,1804.47,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2417",2019-11-26,-1868.91,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2418",2019-11-26,-1315.6,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2419",2019-11-26,-1315.6,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2420",2019-11-26,-1323.2,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2421",2019-11-26,-1218.2,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2422",2019-11-26,-618.66,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2423",2019-11-26,-2993.03,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2424",2019-11-27,1617,"premier apartments manche","************4163","M900","Hospitality","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2425",2019-11-27,302.28,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2426",2019-11-27,3976.58,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2427",2019-11-27,2062.87,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2428",2019-11-27,4959.09,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2429",2019-11-27,1447.64,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2430",2019-11-27,1829.17,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2431",2019-11-27,2982.92,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2432",2019-11-27,1954.57,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2433",2019-11-26,-1966,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2434",2019-11-27,-139.83,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2435",2019-11-27,-152.38,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2436",2019-11-27,-807.5,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2437",2019-11-28,1728.22,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2438",2019-11-28,1812.93,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2439",2019-11-28,3720.29,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2440",2019-11-28,4570.54,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2441",2019-11-28,941.4,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2442",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2443",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2444",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2445",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2446",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2447",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2448",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2449",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2450",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2451",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2452",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2453",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2454",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2455",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2456",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2457",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2458",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2459",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2460",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2461",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2462",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2463",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2464",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2465",2019-11-29,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2466",2019-11-29,-867.73,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2467",2019-11-29,-400.95,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2468",2019-12-02,2455.27,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2469",2019-12-02,2455.27,"travelodge gb0000","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
"2470",2019-12-02,3000,"premier apartments birmin","************4163","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2019-11"
